hst_id,plat_no,slot_number,reg_date
41079,K840453RAR,761,2020-05-24 13:24:50
41080,V333805JQN,363,2020-05-20 06:14:48
41081,P303683FUW,949,2020-03-22 00:22:59
41082,W479120RYZ,51,2020-07-29 17:24:44
41083,D468392QGE,420,2020-02-29 00:14:12
41084,K816206PFV,48,2020-08-21 11:12:35
41085,B694191FUG,422,2020-03-31 00:35:55
41086,Q225708BLL,743,2020-08-28 19:12:53
41087,E612641ZTY,562,2020-01-20 06:37:06
41088,V819340OEX,217,2020-04-20 21:18:30
41089,O699401HJP,209,2020-08-24 23:19:41
41090,H330451ANJ,739,2020-11-01 06:08:40
41091,Z891479PRY,103,2020-09-09 06:05:10
41092,K636259XXD,763,2020-04-06 21:24:24
41093,N273436NIH,303,2020-01-14 21:41:31
41094,J429417MJE,916,2020-04-22 22:46:21
41095,K558904WIJ,96,2020-03-21 01:22:42
41096,R553658UNS,64,2020-12-31 05:35:21
41097,C568737JOJ,777,2020-06-20 02:16:53
41098,G538211HLO,613,2020-05-31 06:57:56
41099,P157072AVM,316,2020-08-11 17:37:04
41100,R422901JSI,122,2020-09-10 00:15:39
41101,P350690QAD,202,2020-04-16 23:22:58
41102,U975402QEG,114,2020-10-12 17:06:27
41103,O505322KUQ,173,2020-12-08 15:26:20
41104,Z467093JRC,35,2020-02-10 09:05:53
41105,J753541MJA,574,2020-02-28 06:55:06
41106,H965314ZQZ,895,2020-05-01 15:18:14
41107,L685060ZKE,164,2020-11-09 07:52:50
41108,U627115CHU,971,2020-04-02 23:31:30
41109,B130003ZCF,3,2020-08-12 16:18:20
41110,U381266HCJ,656,2020-07-15 00:33:08
41111,I443146KNA,256,2020-08-09 04:51:18
41112,E884261RAG,28,2020-05-14 22:54:25
41113,M985256IXZ,908,2020-01-22 05:42:42
41114,T675425NTN,999,2020-05-06 23:14:12
41115,G624246ETS,538,2020-06-27 04:28:44
41116,J511109XBC,455,2020-06-13 21:09:00
41117,T596074NOC,425,2020-09-01 08:27:50
41118,H692091XJL,44,2020-03-22 02:48:48
41119,J944133NRC,171,2020-06-13 15:13:33
41120,Y217928VXK,526,2020-10-20 21:37:57
41121,V533332KBL,78,2020-10-21 14:19:17
41122,X843795AYI,756,2020-12-08 04:06:31
41123,B555079MDF,531,2020-10-20 12:47:26
41124,Y125932WAQ,510,2020-04-30 04:28:48
41125,G400487SNU,682,2020-06-19 07:19:44
41126,B321343YTI,349,2020-09-01 18:07:30
41127,W286208YEB,678,2020-12-24 13:00:51
41128,I446631QWZ,224,2020-03-04 11:43:33
41129,A796791UFJ,200,2020-09-12 20:50:15
41130,Y370008EIP,364,2020-08-03 10:59:12
41131,D842983YXS,336,2020-04-21 21:11:17
41132,Z598583LYQ,649,2020-12-20 04:48:08
41133,S418360OOR,819,2020-07-26 16:52:50
41134,W535103INJ,78,2020-04-28 03:53:24
41135,Z351502VNT,490,2020-11-29 01:28:13
41136,E524524PCT,917,2020-06-27 15:11:38
41137,O998294YWL,410,2020-01-06 01:42:24
41138,O163450QWS,264,2020-10-11 09:08:47
41139,Z222925YQF,825,2020-03-01 02:39:13
41140,B373951VPF,923,2020-10-17 08:41:49
41141,F542580LOV,864,2020-10-15 11:01:51
41142,S276303AXR,385,2020-10-08 02:40:21
41143,J338598ZEQ,742,2020-02-06 00:41:47
41144,M242957UGT,497,2020-09-10 06:06:55
41145,X568981USX,691,2020-11-09 20:42:13
41146,B619486AEP,290,2020-03-04 01:28:10
41147,T748835AEA,535,2020-09-30 13:14:19
41148,L442927UCX,73,2020-04-14 18:16:37
41149,A757347BUT,474,2020-11-24 11:13:55
41150,U557772TAB,692,2020-11-30 06:10:53
41151,E774215TKH,998,2020-11-11 08:48:22
41152,F514211EDF,13,2020-07-25 16:33:22
41153,X757561WWV,460,2020-06-27 15:06:54
41154,V376597BQS,262,2020-12-29 18:25:46
41155,L494913IJV,252,2020-06-30 03:17:06
41156,Z190631BNP,390,2020-07-16 19:56:00
41157,G919982NID,462,2020-03-06 15:34:39
41158,J567846EAS,353,2020-10-20 01:21:59
41159,R261401CCZ,290,2020-08-29 15:54:53
41160,Q999311KJE,171,2020-03-16 04:16:55
41161,L564176EJJ,639,2020-10-25 11:07:02
41162,K710229OFD,725,2020-06-20 01:29:53
41163,P557648DVY,846,2020-03-16 00:57:45
41164,F824044EUE,303,2020-07-14 20:39:33
41165,K685811KTK,197,2020-12-08 10:40:04
41166,J395235HUA,266,2020-04-30 02:48:54
41167,I682352FDQ,861,2020-09-24 03:41:06
41168,J404294KVB,271,2020-12-17 17:49:59
41169,G272056HMN,599,2020-12-12 15:14:48
41170,J317941XSO,233,2020-01-06 09:02:56
41171,F440120EOE,425,2020-04-18 15:04:35
41172,Z824649AKI,989,2020-01-26 02:16:34
41173,O810241KHC,413,2020-09-24 01:39:58
41174,I984043GNE,734,2020-10-09 09:23:29
41175,E556683YMG,113,2020-02-16 15:23:52
41176,K141993FTO,542,2020-08-26 03:41:18
41177,Y402304KCM,196,2020-08-28 13:12:53
41178,N184132FCT,154,2020-10-29 01:12:09
41179,C742055VDN,350,2020-04-12 18:14:01
41180,X352933ECD,515,2020-09-17 17:28:00
41181,M912758ZYV,693,2020-04-20 08:58:24
41182,E479482FIR,348,2020-03-14 21:03:01
41183,E304040ZRY,888,2020-02-16 13:01:58
41184,S659235IAE,535,2020-07-20 20:16:49
41185,G328262AYS,228,2020-10-12 07:45:59
41186,R366339AVP,31,2020-10-20 02:55:54
41187,D987050ZGN,770,2020-12-19 17:39:57
41188,U212389QNZ,844,2020-04-10 22:29:47
41189,T187298ZPG,755,2020-10-05 06:11:02
41190,B354035WAW,498,2020-08-13 06:54:49
41191,A743442TMO,72,2020-04-16 04:14:51
41192,M881677QUZ,605,2020-01-08 01:39:48
41193,S848741OTR,130,2020-08-14 07:15:52
41194,G158328YPY,827,2020-04-09 23:37:35
41195,B232520TJA,259,2020-09-30 23:29:38
41196,N172348TCC,712,2020-06-02 20:37:16
41197,A550329EFM,742,2020-11-13 20:42:19
41198,M632203QEV,221,2020-07-23 15:04:45
41199,Q737842REZ,558,2020-05-13 15:34:41
41200,B320845LYO,59,2020-05-26 05:18:15
41201,F995254PUE,571,2020-12-29 23:20:53
41202,M169950NDL,405,2020-05-12 13:06:03
41203,L450128LTW,924,2020-06-16 15:18:31
41204,W791267URB,784,2020-05-03 15:15:17
41205,C808891XBQ,867,2020-02-13 08:21:57
41206,S547963UMQ,107,2020-05-21 04:54:23
41207,H821026PPI,506,2020-02-22 16:42:15
41208,X728628BOG,724,2020-11-13 16:16:33
41209,U327386TXN,167,2020-04-12 02:31:59
41210,Q131603ZSR,201,2020-05-30 19:35:38
41211,I969066AEG,393,2020-09-02 10:32:48
41212,P246574LVD,561,2020-02-29 22:30:12
41213,N524732VWH,175,2020-02-18 09:12:00
41214,D188854ZIV,632,2020-12-23 22:41:55
41215,R789783BPK,500,2020-05-16 20:13:09
41216,I838289JMS,169,2020-10-13 11:24:27
41217,C131902IYY,776,2020-06-03 23:53:22
41218,G209635RFH,825,2020-05-03 14:30:51
41219,S598646IJX,221,2020-05-29 04:34:29
41220,Y766535KPF,396,2020-06-14 07:04:16
41221,H105263FGU,636,2020-11-04 03:48:20
41222,Z871126FCD,524,2020-10-07 12:20:09
41223,E588411SFO,954,2020-04-09 05:36:23
41224,M652801AGK,299,2020-08-10 17:09:20
41225,Z373174SKQ,642,2020-07-11 18:17:48
41226,N959013LJO,806,2020-02-27 07:12:44
41227,B326746MJF,503,2020-04-18 22:01:12
41228,V736793VRC,76,2020-07-18 01:01:29
41229,I245643CGO,976,2020-09-30 07:29:31
41230,V138730YKV,862,2020-10-05 13:45:46
41231,X517910DFC,499,2020-02-28 15:30:32
41232,K563928VGS,302,2020-09-22 12:38:06
41233,T775246EYX,215,2020-10-21 07:40:55
41234,H465409MWS,525,2020-01-08 20:37:35
41235,U286136JHP,33,2020-10-05 09:47:22
41236,A864096QBU,399,2020-09-08 22:24:16
41237,E409323HAC,401,2020-05-07 10:43:33
41238,O300470THO,466,2020-11-15 23:44:28
41239,F559420QWI,779,2020-10-27 18:07:03
41240,H791080DAF,7,2020-08-02 13:23:17
41241,M457468ECC,820,2020-09-19 12:10:38
41242,M454564EHI,278,2020-02-19 04:05:55
41243,H228215XAJ,291,2020-01-30 21:31:22
41244,Q876176NVE,913,2020-01-14 18:15:36
41245,M513157RVW,257,2020-03-16 12:11:57
41246,S485289DPN,257,2020-03-05 18:36:59
41247,V986038VYX,470,2020-08-25 10:18:11
41248,W545434CHS,987,2020-05-06 03:11:44
41249,M547255EQA,840,2020-09-19 15:43:20
41250,T848938XVR,757,2020-10-13 19:50:14
41251,P213591DGV,480,2020-11-29 23:21:34
41252,L660854MMQ,30,2020-07-11 18:22:03
41253,T812792GHG,816,2020-02-11 09:35:13
41254,V173961MFP,688,2020-09-08 06:34:33
41255,Y760424PDW,502,2020-12-01 15:30:11
41256,S340111KZO,362,2020-12-12 11:06:05
41257,A752751KIP,831,2020-11-16 07:21:36
41258,G717827KPB,970,2020-01-19 05:57:07
41259,V722920IIS,506,2020-07-10 19:55:34
41260,M848135ODB,585,2020-11-17 09:20:53
41261,R383034DFV,125,2020-05-30 02:44:50
41262,C529937AYL,466,2020-05-09 15:34:59
41263,U215337TYL,138,2020-03-26 22:20:11
41264,A116356ZHL,328,2020-02-01 07:02:42
41265,G457846QOZ,277,2020-07-30 04:05:20
41266,Y450484XRN,728,2020-04-21 19:45:50
41267,Q987135VVT,173,2020-06-11 18:06:31
41268,T309039OCP,44,2020-01-05 16:13:50
41269,A910018ZHN,666,2020-01-16 07:29:01
41270,P428646PIQ,598,2020-08-02 05:43:13
41271,M401970EBB,531,2020-03-25 18:03:03
41272,I370702MJH,870,2020-09-15 08:55:58
41273,M774017ACD,308,2020-05-05 18:43:39
41274,E664762KGK,471,2020-04-18 07:53:25
41275,M715278PBB,51,2020-12-28 20:01:26
41276,T965522ZEK,826,2020-11-12 20:47:28
41277,R314758HCZ,990,2020-01-20 20:53:32
41278,C552385JQH,991,2020-01-02 02:18:46
41279,E311424CSG,397,2020-01-27 03:32:46
41280,C252431PXJ,171,2020-03-30 00:23:45
41281,E889514RBQ,470,2020-05-03 16:20:29
41282,D310512DAO,265,2020-01-24 08:00:19
41283,N689993CLL,372,2020-04-30 12:36:02
41284,E539333HTE,256,2020-06-22 03:39:38
41285,N924057AEK,935,2020-04-24 11:03:47
41286,F637672LWB,675,2020-04-19 11:25:49
41287,G292197XDX,44,2020-10-13 02:35:17
41288,L408430HBW,669,2020-01-26 09:18:52
41289,L583412RJA,626,2020-05-08 18:19:05
41290,Y594614PPK,62,2020-02-16 05:43:15
41291,G214279UXF,942,2020-04-25 15:46:13
41292,X448526SDL,160,2020-06-29 18:39:12
41293,K468470ZHD,190,2020-05-09 14:49:40
41294,B367642LBK,166,2020-01-03 03:15:34
41295,P549580JQW,977,2020-11-01 12:59:10
41296,E926138DWJ,726,2020-01-23 08:43:05
41297,K983700TOU,287,2020-06-30 22:06:11
41298,E216857JGL,850,2020-06-04 20:29:42
41299,X963874UZV,601,2020-08-30 15:35:22
41300,E705571UYJ,52,2020-12-21 11:03:04
41301,F418172WTN,601,2020-12-20 01:51:41
41302,T812300GCO,268,2020-10-23 22:39:54
41303,X229521VJC,494,2020-02-29 21:48:12
41304,U257361XVT,197,2020-01-10 05:59:38
41305,R670935QIY,587,2020-03-16 23:36:34
41306,G819217YLQ,48,2020-03-05 18:55:07
41307,N770326YJF,649,2020-11-08 11:34:28
41308,V906618INZ,145,2020-05-02 00:33:52
41309,P478957CXA,109,2020-04-09 00:25:04
41310,L804346JDW,748,2020-09-22 13:32:40
41311,S105415TCM,631,2020-03-10 22:28:31
41312,O674008HQX,365,2020-09-09 01:25:04
41313,H761458PLD,631,2020-01-07 20:14:57
41314,R220205UKF,469,2020-06-05 19:02:42
41315,T488448FZX,889,2020-07-06 16:33:45
41316,U143767FCV,615,2020-11-27 10:56:41
41317,J798773FCK,654,2020-04-28 06:23:14
41318,R431047HGO,549,2020-03-05 05:58:46
41319,O853403WQQ,411,2020-01-21 15:51:20
41320,V562937OHH,222,2020-06-08 01:33:13
41321,W913964LJS,756,2020-07-06 16:00:11
41322,U504768GJA,578,2020-07-29 19:27:13
41323,Y569858EDZ,413,2020-12-15 11:46:42
41324,O545508KQW,145,2020-10-17 06:22:36
41325,R312741VGY,184,2020-08-06 01:06:05
41326,M992149QHL,18,2020-06-07 06:59:26
41327,K940787LMM,299,2020-12-23 21:00:57
41328,S461973CNB,704,2020-02-18 23:54:26
41329,Q358840RWC,35,2020-08-02 15:17:45
41330,T723092UKY,839,2020-03-11 03:40:46
41331,K651577SCT,597,2020-06-20 17:25:49
41332,K813372NXD,377,2020-12-31 01:42:05
41333,Y574565DQV,336,2020-01-21 09:45:00
41334,P236063ZGF,648,2020-08-08 12:45:13
41335,L713019MAQ,285,2020-02-21 06:29:48
41336,K384576LVE,95,2020-01-01 16:58:25
41337,F832740ETC,373,2020-10-14 07:03:23
41338,K394509BJA,462,2020-04-16 10:33:49
41339,L570341BWA,897,2020-03-30 21:39:42
41340,W803547HFH,6,2020-08-16 21:38:31
41341,U694813RKV,778,2020-04-18 13:49:51
41342,T737667TEO,712,2020-01-01 20:54:50
41343,S518185WCQ,763,2020-04-20 01:05:26
41344,M335923KDN,570,2020-10-07 04:18:24
41345,T252847BMV,330,2020-02-01 04:19:08
41346,C453664KDR,436,2020-04-19 23:12:33
41347,R214824JFP,166,2020-06-14 23:14:36
41348,E129062LOF,312,2020-07-12 13:24:42
41349,U929704ZER,571,2020-08-04 13:18:21
41350,X242963BJR,472,2020-07-09 16:43:10
41351,P257449IHF,656,2020-04-30 01:15:32
41352,S390061XPV,374,2020-04-27 06:06:23
41353,Z939813WLY,451,2020-04-26 05:29:57
41354,N529560BUR,6,2020-05-14 00:51:30
41355,N612555BAF,866,2020-10-14 03:13:14
41356,L332240ROH,962,2020-09-11 02:21:13
41357,E360404ISN,102,2020-12-12 10:27:13
41358,D324298ZEI,635,2020-08-08 00:33:39
41359,S206915FOZ,348,2020-12-23 18:34:02
41360,E266882FAB,723,2020-08-08 04:50:20
41361,K424210VRB,393,2020-02-14 07:19:20
41362,T115092JTE,208,2020-01-20 01:51:41
41363,G855227OQX,892,2020-06-04 11:40:52
41364,H261759KEP,2,2020-09-14 15:56:54
41365,C357881UGH,419,2020-06-15 08:22:50
41366,Z312212FLH,462,2020-09-11 09:44:23
41367,T870635EUI,511,2020-10-25 04:37:32
41368,O184370NFJ,765,2020-04-27 19:32:03
41369,Y436029DIC,726,2020-04-20 13:41:21
41370,H554773WJC,316,2020-03-27 02:36:50
41371,J595966GAW,658,2020-02-18 11:37:52
41372,U540551REG,409,2020-08-22 19:36:43
41373,G447851FFW,331,2020-07-03 06:44:44
41374,R749284CEQ,58,2020-08-28 07:00:31
41375,K452832SLU,304,2020-02-26 05:38:33
41376,Q907420PVT,635,2020-09-27 15:35:15
41377,A555922FUX,243,2020-03-15 18:36:03
41378,N853890SXV,205,2020-12-06 03:58:37
41379,Z830045QKM,522,2020-03-16 14:43:29
41380,C165257KUI,242,2020-03-30 12:04:11
41381,F520186AIM,75,2020-01-18 07:21:50
41382,U215219BBN,662,2020-10-06 23:56:55
41383,A155075UNX,17,2020-07-22 15:55:43
41384,J821176LRR,501,2020-02-18 11:23:04
41385,K762302PLQ,436,2020-08-15 04:41:08
41386,J888019GHI,503,2020-11-20 11:48:07
41387,X481487HVA,230,2020-02-08 00:44:02
41388,E762494UCH,437,2020-01-29 18:33:18
41389,G944096UTP,165,2020-11-11 11:52:44
41390,O286872TDF,624,2020-07-17 20:18:12
41391,Z866784GPI,342,2020-01-31 06:27:59
41392,K797947DRV,722,2020-02-03 22:01:03
41393,O420447SOB,700,2020-03-15 00:34:27
41394,K317626EBD,572,2020-01-05 12:18:04
41395,G849546JPH,782,2020-08-12 09:37:58
41396,W195270URT,649,2020-10-11 14:18:18
41397,U888515BBS,793,2020-05-31 18:52:36
41398,A706531DJY,735,2020-01-23 06:29:02
41399,C815061PXX,561,2020-09-05 00:56:17
41400,I974685JMH,967,2020-08-14 05:35:20
41401,A789609YXL,971,2020-08-15 19:25:33
41402,F364282ROH,903,2020-08-13 18:50:18
41403,F888669TPD,794,2020-07-15 03:00:35
41404,N855255SPG,977,2020-04-18 13:53:14
41405,Z394601MLG,761,2020-01-16 00:06:43
41406,L872517TBV,659,2020-08-13 23:42:25
41407,D237394EQF,727,2020-06-07 13:37:27
41408,M855685EHW,950,2020-02-12 13:34:02
41409,Z833519MMX,916,2020-05-29 17:16:18
41410,W912007XIT,355,2020-11-20 13:40:32
41411,T843678XTP,749,2020-02-23 05:14:50
41412,G746139PSI,44,2020-03-04 11:23:37
41413,I123167IFC,877,2020-08-01 11:33:58
41414,J325678DFI,279,2020-06-02 03:44:53
41415,S978555YVY,150,2020-11-26 08:35:43
41416,Q480338IEY,858,2020-05-25 22:45:01
41417,P442390YWG,925,2020-09-26 02:39:41
41418,K798787HYC,829,2020-09-28 12:03:07
41419,Q496432WZT,229,2020-09-21 23:32:37
41420,J780970YTM,841,2021-01-01 02:02:31
41421,W222133EBP,236,2020-01-17 21:30:26
41422,W691928QQZ,671,2020-01-20 10:25:35
41423,K533074DUH,687,2020-10-24 21:08:45
41424,X337191VUC,328,2020-10-10 22:19:32
41425,G923367PTJ,532,2020-03-14 22:58:01
41426,J601114IEG,459,2020-03-11 04:32:53
41427,Z949682EPI,740,2020-12-06 14:38:16
41428,F574810NHZ,559,2020-04-03 12:21:21
41429,U549528BYZ,750,2020-04-28 19:26:15
41430,C752319OTQ,699,2020-03-30 16:34:44
41431,P794811ABD,947,2020-04-17 06:02:56
41432,G104631XLB,330,2020-06-01 03:08:23
41433,O781728YZA,432,2020-07-22 04:16:58
41434,M660172YBS,497,2020-11-25 14:00:09
41435,C411075ECO,493,2020-06-27 07:16:06
41436,N598402JBP,681,2020-06-25 14:27:58
41437,G183967QQP,280,2020-05-31 04:11:12
41438,L720902CSE,322,2020-12-17 12:45:41
41439,I894300IYK,175,2020-09-14 12:12:44
41440,Y506331MLN,362,2020-12-04 17:27:29
41441,X677002MHY,457,2020-04-12 23:57:53
41442,C752588MVT,196,2020-04-26 06:36:35
41443,D216808GOY,76,2020-04-25 23:02:14
41444,W483587PJM,991,2020-08-06 09:40:51
41445,U988039CHA,200,2020-04-16 00:30:09
41446,N447107EHT,568,2020-12-12 08:44:48
41447,S115641XJA,869,2020-02-06 16:59:03
41448,J939971JRE,28,2020-03-28 15:43:48
41449,C874559GLH,942,2020-09-06 04:39:49
41450,I400923LDH,497,2020-01-29 01:04:22
41451,X755641RXE,377,2020-05-07 02:09:39
41452,H966832TQW,260,2020-09-09 08:39:00
41453,M839370YHS,496,2020-09-08 22:41:09
41454,X856508WKX,335,2020-09-13 17:14:11
41455,Y513544CAS,396,2020-09-26 18:36:56
41456,C337555EJH,405,2020-02-21 05:00:37
41457,S469447UHW,768,2020-02-21 10:33:43
41458,X434364RBF,872,2020-07-10 16:14:51
41459,M437558RQA,117,2020-06-02 20:36:11
41460,O706683TLC,189,2020-12-08 08:41:29
41461,U451752CXL,261,2020-03-20 10:40:50
41462,V726990UPN,69,2020-11-21 15:19:50
41463,X656736BAB,822,2020-12-19 07:44:01
41464,K189163LPS,285,2020-12-18 17:43:18
41465,Y934515EKH,967,2020-06-18 09:08:14
41466,X870702WJO,477,2020-07-10 02:30:29
41467,L699655GMP,104,2020-11-19 09:30:32
41468,C574070CXJ,436,2020-10-21 00:22:48
41469,Z565623AMG,930,2020-11-12 03:59:13
41470,N270442PEO,521,2020-05-15 08:22:41
41471,C959199RMN,651,2020-10-26 21:34:32
41472,I185115LLY,471,2020-07-11 22:16:30
41473,G661153SUR,961,2020-01-25 19:00:13
41474,A602239NCE,28,2020-11-11 17:43:42
41475,S180871LTE,965,2020-02-21 08:54:23
41476,B495451UXH,884,2020-01-03 21:00:12
41477,O720289UDJ,685,2020-02-01 12:59:51
41478,T445966CSC,178,2020-06-06 11:27:01
41479,G508502LUC,131,2020-03-31 15:42:30
41480,O256573HVX,809,2020-03-20 20:30:54
41481,Y575716HIN,123,2020-05-10 18:52:24
41482,N606032RZR,340,2020-12-24 16:16:52
41483,N592904KRF,594,2020-02-20 01:18:36
41484,Z442054RQM,820,2020-10-09 04:38:48
41485,H455405DWQ,452,2020-05-04 19:23:37
41486,K497156ZGV,694,2020-02-07 12:21:08
41487,L722310BJZ,180,2020-08-09 18:43:29
41488,X225313HJB,93,2020-11-07 07:17:50
41489,K912391AVH,731,2020-02-07 22:29:43
41490,R475982ZSH,29,2020-06-01 19:32:50
41491,N371932ERH,432,2020-09-18 03:12:27
41492,V708465NOW,910,2020-09-19 06:10:45
41493,Q587211YZN,771,2020-04-30 00:16:47
41494,E719217FCW,802,2020-09-17 11:49:54
41495,Z347006BXA,243,2020-11-25 18:45:14
41496,H379643MPM,879,2020-11-07 23:04:21
41497,K889196LEV,398,2020-08-26 03:22:26
41498,W566222HAW,764,2020-11-12 05:54:41
41499,Q679405CUM,5,2020-06-07 15:52:25
41500,F740597MYI,197,2020-07-12 23:13:31
41501,Z844328PYI,570,2020-01-08 01:35:09
41502,K821637XNI,256,2020-10-13 19:19:06
41503,Y303122MHD,214,2020-02-03 19:04:19
41504,I361623GWL,829,2020-01-08 06:42:38
41505,L508767GDB,293,2020-06-29 10:31:34
41506,W676036OUQ,584,2020-08-24 20:52:35
41507,Y376771LIH,748,2020-10-17 21:44:39
41508,Z807939CYV,373,2020-12-28 18:13:33
41509,X454865YSG,101,2020-01-24 20:50:42
41510,Y806528CHT,749,2020-05-10 10:09:41
41511,H834292KMM,465,2020-02-12 03:46:51
41512,V156749RXF,17,2020-01-29 04:29:54
41513,E496597FGA,721,2020-04-27 21:30:46
41514,Y187657KPV,374,2020-05-17 11:42:49
41515,V740753NRG,594,2020-12-06 18:01:48
41516,F305657GPC,469,2020-01-26 20:45:51
41517,L173947AVG,911,2020-03-30 17:35:02
41518,T949806SEF,724,2020-06-20 21:38:50
41519,O944567CUD,244,2020-12-21 14:00:36
41520,S887148DAN,294,2020-08-25 00:59:52
41521,R190719FJK,382,2020-06-25 09:00:25
41522,P666788SFJ,814,2020-10-03 14:23:06
41523,H853365UZU,55,2020-12-08 01:13:53
41524,V352610OZI,220,2020-07-17 16:56:16
41525,A402709WQR,567,2020-11-14 22:26:47
41526,T691975VLL,697,2020-10-18 13:03:59
41527,I865267HEG,396,2020-12-04 12:03:18
41528,V180643ZSR,246,2020-04-02 21:53:07
41529,N563712JXY,427,2020-08-12 01:31:38
41530,R307482QIS,495,2020-12-02 08:12:43
41531,X638621IRJ,537,2020-01-12 03:38:55
41532,Y828671GWW,980,2020-03-27 22:20:50
41533,Y639385NWI,683,2020-10-25 05:00:22
41534,R659852LUF,903,2020-04-15 07:30:24
41535,F108151MVF,136,2020-01-21 21:39:36
41536,H752805TBR,389,2020-08-08 11:57:20
41537,J632001FGI,918,2020-01-20 01:32:14
41538,Z795453OAT,911,2020-11-21 10:39:40
41539,Y207492EJY,538,2020-05-03 03:00:19
41540,B356520JWQ,606,2020-04-28 16:21:46
41541,Y595575OHF,22,2020-07-22 19:38:21
41542,I527080CMX,455,2020-07-14 11:28:52
41543,C482951VEX,668,2020-04-11 18:44:30
41544,K748706VWJ,648,2020-03-04 06:44:53
41545,B726028BEO,402,2020-01-21 03:00:01
41546,B471371QEP,451,2020-12-21 22:46:49
41547,C438007LJN,491,2020-02-10 11:25:45
41548,I866674VZD,306,2020-07-22 12:59:50
41549,H293579FCB,615,2020-05-11 06:05:44
41550,R541921PLR,642,2020-04-18 21:16:01
41551,Z948365MAJ,857,2020-05-10 08:59:18
41552,S329146YRL,832,2020-10-07 17:47:56
41553,Z950618PHP,214,2020-03-04 01:04:30
41554,J840049OQL,668,2020-03-22 01:45:39
41555,N919602YCH,442,2020-09-27 06:23:58
41556,X821131TCI,53,2020-02-23 17:08:18
41557,W645752KAG,277,2020-12-01 21:13:14
41558,J828234JWX,323,2020-09-18 10:02:15
41559,E592081HHH,806,2020-05-16 03:39:13
41560,K506910SRC,27,2020-05-20 10:07:43
41561,C579614YGY,276,2020-03-23 01:13:55
41562,M321682DOF,674,2020-08-16 20:46:57
41563,L623520KNP,484,2020-11-03 19:48:47
41564,C517920IVD,7,2020-12-19 15:12:31
41565,D813426SAP,789,2020-07-02 01:54:12
41566,C830101CYY,366,2020-03-13 15:30:31
41567,B642200VAA,53,2020-07-12 00:14:41
41568,E847437AMN,102,2020-09-22 22:59:34
41569,E359011BUG,65,2020-07-03 19:43:58
41570,A140284KTT,263,2020-11-20 04:43:20
41571,B776346BAW,105,2020-10-31 15:12:04
41572,S336325CGZ,899,2020-01-05 02:38:36
41573,W748672CXR,167,2020-05-05 00:38:26
41574,Z350312ZUD,948,2020-11-20 20:05:18
41575,L758680RQX,824,2020-09-18 21:37:10
41576,S688459ZWR,397,2020-11-16 23:55:04
41577,Z605118IYA,407,2020-10-09 09:17:45
41578,K692039IKK,122,2020-07-16 11:34:40
41579,V646827NGV,576,2020-04-03 00:30:52
41580,S511049VCB,630,2020-05-12 14:37:12
41581,S785657FXU,910,2020-12-31 10:11:14
41582,K311922UZH,409,2020-02-08 20:01:02
41583,C764006HKX,84,2020-10-21 19:04:47
41584,M323937ICR,714,2020-10-30 21:06:22
41585,N372968HXB,984,2020-07-19 21:41:39
41586,S974638UJU,897,2020-10-07 12:48:19
41587,A970760GND,357,2020-07-11 13:12:30
41588,U846210DRV,953,2020-07-27 04:26:40
41589,R398087GGH,541,2020-04-05 15:35:53
41590,F459155KND,362,2020-01-30 21:25:05
41591,Z319351FRW,95,2020-01-14 11:30:21
41592,K807112GBQ,704,2020-07-24 06:23:57
41593,F381605YJY,348,2020-01-08 02:10:21
41594,O533416BFZ,960,2020-08-16 08:44:54
41595,A180147GBO,767,2020-08-05 12:53:33
41596,E939003DOH,148,2020-11-22 10:04:37
41597,Z119902EGN,94,2020-08-21 08:27:53
41598,P276262KUG,443,2020-07-07 03:18:43
41599,Z369233JGW,787,2020-11-10 15:20:34
